stages,scope,tested_layers,spider_suppression,ant_factor_L7,ant_factor_L22,ant_factor_L27,factor_l1,factor_l2,maximum_ant_factor,success,total_delta_norm,spider_feature_ids,spider_positions,spider_targets,ant_feature_ids,ant_positions,ant_targets,operation_delta_norms,top_token,top_probability,p_six,p_eight,p_four,log_p_six_minus_log_p_eight,top_tokens
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.25,,3.75,8.0,5.667892024377317,4.25,False,3786.0075489846627,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[536.6388931274414, 3542.7291870117188]","[84.8398208618164, 133.32498168945312, 536.6389770507812, 683.2306518554688, 210.44232177734375, 875.2698974609375, 439.063720703125, 3542.729736328125]", Eight,0.9962230920791626,0.0031707598827779293,0.9962230920791626,0.000550995406229049,-5.749999950715633,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9962230920791626}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.0031707598827779293}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.000550995406229049}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.7432448405306786e-05}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 1.2958170373167377e-05}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 7.859527613618411e-06}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.7125780636415584e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.3657811450684676e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.283881243187352e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 8.283881243187352e-07}, {""token"": "" Variable"", ""token_id"": 37785, ""probability"": 3.2120095028176365e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.2120095028176365e-08}]"
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.25,,4.0,8.25,5.836308764964376,4.25,False,4007.8787676703373,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[536.6388931274414, 3778.9111328125]","[84.8398208618164, 133.32498168945312, 536.6389770507812, 683.2306518554688, 210.44232177734375, 875.2698974609375, 439.063720703125, 3778.91162109375]", Eight,0.9962286949157715,0.003170777577906847,0.9962286949157715,0.0005509984912350774,-5.749999994071788,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9962286949157715}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.003170777577906847}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0005509984912350774}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.7432601200416684e-05}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 1.0091888725582976e-05}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 6.121040769357933e-06}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.891375061153667e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.365788762086595e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 8.283927286356629e-07}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.451529657169885e-07}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.2120272663860305e-08}, {""token"": "" Variable"", ""token_id"": 37785, ""probability"": 2.5015292948182832e-08}]"
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.25,,4.25,8.5,6.010407640085654,4.25,False,4231.2994501806925,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[536.6388931274414, 4015.0930786132812]","[84.8398208618164, 133.32498168945312, 536.6389770507812, 683.2306518554688, 210.44232177734375, 875.2698974609375, 439.063720703125, 4015.093505859375]", Eight,0.996067225933075,0.003170263720676303,0.996067225933075,0.0007073814049363136,-5.749999974152353,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.996067225933075}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.003170263720676303}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0007073814049363136}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.7428155590314418e-05}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 1.2956142199982423e-05}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 7.858297067286912e-06}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.7119968965271255e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.365567413813551e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.0635050102791865e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.450483738262847e-07}, {""token"": "" Variable"", ""token_id"": 37785, ""probability"": 3.211506793832086e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.211506793832086e-08}]"
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.25,,4.5,8.75,6.189709201569974,4.5,False,4456.036537466794,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[536.6388931274414, 4251.2750244140625]","[84.8398208618164, 133.32498168945312, 536.6389770507812, 683.2306518554688, 210.44232177734375, 875.2698974609375, 439.063720703125, 4251.275390625]", Eight,0.9969221949577332,0.0024711231235414743,0.9969221949577332,0.0005513820797204971,-5.999999974577151,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9969221949577332}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.0024711231235414743}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0005513820797204971}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.7451700589153916e-05}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 1.2967264410690404e-05}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 7.865042789489962e-06}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.715183311214787e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.3667396387972985e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.0644179155860911e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.456020855694078e-07}, {""token"": "" Variable"", ""token_id"": 37785, ""probability"": 3.2142633443754676e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.2142633443754676e-08}]"
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.5,,3.5,8.0,5.70087712549569,4.5,False,3573.9784814562663,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[568.2058868408203, 3306.5472412109375]","[84.8398208618164, 133.32498168945312, 568.2059326171875, 667.7281494140625, 213.3731689453125, 880.8250122070312, 474.33160400390625, 3306.5478515625]", Eight,0.9930127263069153,0.0031605418771505356,0.9930127263069153,0.0014929341850802302,-5.74999998697338,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9930127263069153}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.0031605418771505356}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0014929341850802302}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 0.0014929341850802302}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 0.0005492197815328836}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 0.000259433058090508}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.7344045520294458e-05}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.7480463156971382e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.361379872832913e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.430703365367663e-07}, {""token"": "" Few"", ""token_id"": 56153, ""probability"": 2.3657233327867289e-07}, {""token"": "" One"", ""token_id"": 3656, ""probability"": 2.3657233327867289e-07}]"
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.5,,3.75,8.25,5.8576872569299905,4.5,False,3793.5468200489368,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[568.2058868408203, 3542.7291870117188]","[84.8398208618164, 133.32498168945312, 568.2059326171875, 667.7281494140625, 213.3731689453125, 880.8250122070312, 474.33160400390625, 3542.729736328125]", Eight,0.9940419793128967,0.0024639838375151157,0.9940419793128967,0.0011639035074040294,-5.999999952274225,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9940419793128967}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.0024639838375151157}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 0.0014944816939532757}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0011639035074040294}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 0.0005497890524566174}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 0.00025970194838009775}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.1317637219908647e-05}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.7498581428299076e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.3627909538627136e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.437368824663281e-07}, {""token"": "" Few"", ""token_id"": 56153, ""probability"": 2.368175415767837e-07}, {""token"": "" One"", ""token_id"": 3656, ""probability"": 2.368175415767837e-07}]"
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.5,,4.0,8.5,6.020797289396148,4.5,False,4015.001436024307,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[568.2058868408203, 3778.9111328125]","[84.8398208618164, 133.32498168945312, 568.2059326171875, 667.7281494140625, 213.3731689453125, 880.8250122070312, 474.33160400390625, 3778.91162109375]", Eight,0.9923627376556396,0.003158473176881671,0.9923627376556396,0.001491956994868815,-5.749999964444991,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9923627376556396}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.003158473176881671}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 0.0019157107453793287}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.001491956994868815}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 0.0007047505932860076}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 0.00033290061401203275}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.732614848355297e-05}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.243066774099134e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.7469020576754701e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.251781196122465e-07}, {""token"": "" Few"", ""token_id"": 56153, ""probability"": 3.0356605407177994e-07}, {""token"": "" One"", ""token_id"": 3656, ""probability"": 3.0356605407177994e-07}]"
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.5,,4.25,8.75,6.189709201569974,4.5,False,4238.046643447188,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[568.2058868408203, 4015.0930786132812]","[84.8398208618164, 133.32498168945312, 568.2059326171875, 667.7281494140625, 213.3731689453125, 880.8250122070312, 474.33160400390625, 4015.093505859375]", Eight,0.9923627376556396,0.003158473176881671,0.9923627376556396,0.001491956994868815,-5.749999964444991,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9923627376556396}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.003158473176881671}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 0.0019157107453793287}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.001491956994868815}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 0.0007047505932860076}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 0.00033290061401203275}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.732614848355297e-05}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.243066774099134e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.7469020576754701e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.251781196122465e-07}, {""token"": "" Few"", ""token_id"": 56153, ""probability"": 3.0356605407177994e-07}, {""token"": "" One"", ""token_id"": 3656, ""probability"": 3.0356605407177994e-07}]"
"[""pair_L7+L27_refined""]",L7+L27,"[7, 27]",1.0,4.5,,4.5,9.0,6.363961030678928,4.5,False,4462.443942300407,"[14209, 137239, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 248182]","[16, 16]","[568.2058868408203, 4251.2750244140625]","[84.8398208618164, 133.32498168945312, 568.2059326171875, 667.7281494140625, 213.3731689453125, 880.8250122070312, 474.33160400390625, 4251.275390625]", Eight,0.9941628575325012,0.0024642834905534983,0.9941628575325012,0.001164044952020049,-5.999999941774569,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9941628575325012}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.0024642834905534983}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 0.0014946634182706475}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.001164044952020049}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 0.00042822823161259294}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 0.0002597335260361433}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.13202292798087e-05}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.7500709645901225e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.362956595585274e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.438151558540994e-07}, {""token"": "" Few"", ""token_id"": 56153, ""probability"": 2.368463469792914e-07}, {""token"": "" One"", ""token_id"": 3656, ""probability"": 2.368463469792914e-07}]"
"[""pair_L7+L22_coarse""]",L7+L22,"[7, 22]",1.0,0.0,0.0,,0.0,0.0,0.0,False,2686.244782280457,"[14209, 137239, 23422, 23422, 60476]","[16, 16, 16, 21, 16]","[0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021]","[16, 16, 16]","[0.0, 0.0, 0.0]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 0.0, 0.0]", Eight,0.999995231628418,1.3709525319427485e-06,0.999995231628418,2.9023067327216268e-06,-13.500000012545284,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.999995231628418}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 2.9023067327216268e-06}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.3709525319427485e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.927844716145046e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 9.237405507178664e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.6465611924209043e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.905275712869695e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.58173074532786e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.58173074532786e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.58173074532786e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 2.789454778273637e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 2.789454778273637e-10}]"
"[""pair_L7+L22_coarse""]",L7+L22,"[7, 22]",1.0,0.0,1.0,,1.0,1.0,1.0,False,3266.432081935115,"[14209, 137239, 23422, 23422, 60476]","[16, 16, 16, 21, 16]","[0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021]","[16, 16, 16]","[0.0, 1823.1155242919922, 360.43941497802734]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 1823.11572265625, 360.4394226074219]", Eight,0.9999948740005493,1.7603373407837353e-06,0.9999948740005493,2.902305823226925e-06,-13.249999970368295,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999948740005493}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 2.902305823226925e-06}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.7603373407837353e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.9278432950595743e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 9.237402842643405e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.6465603042424846e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 5.905273492423646e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.5817296351048356e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 3.5817296351048356e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 2.789453668050612e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 2.789453668050612e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 2.789453668050612e-10}]"
"[""pair_L7+L22_coarse""]",L7+L22,"[7, 22]",1.0,0.0,2.0,,2.0,2.0,2.0,False,4585.91115184245,"[14209, 137239, 23422, 23422, 60476]","[16, 16, 16, 21, 16]","[0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021]","[16, 16, 16]","[0.0, 3646.2310485839844, 720.8788299560547]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 3646.2314453125, 720.8788452148438]", Eight,0.9999899864196777,4.785069904755801e-06,0.9999899864196777,4.785069904755801e-06,-12.249999910391242,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999899864196777}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 4.785069904755801e-06}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 4.785069904755801e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043426085649116e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.1861001070201382e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.363418959485443e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.73610303489636e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 5.905244626625006e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 5.905244626625006e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 4.5990095065562286e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 3.5817121490921977e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.5817121490921977e-10}]"
"[""pair_L7+L22_coarse""]",L7+L22,"[7, 22]",1.0,0.0,3.0,,3.0,3.0,3.0,False,6188.61244105527,"[14209, 137239, 23422, 23422, 60476]","[16, 16, 16, 21, 16]","[0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021]","[16, 16, 16]","[0.0, 5469.346572875977, 1081.318244934082]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 5469.34765625, 1081.3182373046875]", Eight,0.9999873638153076,6.144134658825351e-06,0.9999873638153076,6.144134658825351e-06,-12.000000008968028,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999873638153076}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 6.144134658825351e-06}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 6.144134658825351e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.058984532344766e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.1860969983956693e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 5.6027258388269274e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.736077499766793e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 5.905229638614173e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 5.905229638614173e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.5817027121964884e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.5817027121964884e-10}, {""token"": "" Multiple"", ""token_id"": 34489, ""probability"": 3.5817027121964884e-10}]"
"[""pair_L7+L22_coarse""]",L7+L22,"[7, 22]",1.0,0.0,4.0,,4.0,4.0,4.0,False,7904.086998470149,"[14209, 137239, 23422, 23422, 60476]","[16, 16, 16, 21, 16]","[0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021]","[16, 16, 16]","[0.0, 7292.462097167969, 1441.7576599121094]","[84.8398208618164, 133.32498168945312, 0.0, 1904.2620849609375, 1805.5799560546875, 551.9099731445312, 7292.462890625, 1441.7576904296875]", Eight,0.9999902248382568,4.785070814250503e-06,0.9999902248382568,4.785070814250503e-06,-12.249999958742938,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999902248382568}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 4.785070814250503e-06}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 4.785070814250503e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 2.3823463379812893e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 9.23735932190084e-09}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 5.602741826038482e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582485750390333e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 4.5990106167792533e-10}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 3.581712981759466e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 2.789440900485829e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 2.789440900485829e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.1724186338722973e-10}]"
"[""pair_L7+L22_coarse""]",L7+L22,"[7, 22]",1.0,1.0,0.0,,1.0,1.0,1.0,False,2497.6776944736603,"[14209, 137239, 23422, 23422, 60476]","[16, 16, 16, 21, 16]","[0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021]","[16, 16, 16]","[126.26797485351562, 0.0, 0.0]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 0.0, 0.0]", Eight,0.999976634979248,6.144068720459472e-06,0.999976634979248,1.6701309505151585e-05,-12.00000001191712,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.999976634979248}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.6701309505151585e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 6.144068720459472e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043359010414861e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.955522499486051e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.363360339709743e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 3.398188397341073e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.6051904250247162e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 7.582383054760555e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.905165800790257e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.5816641319463827e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.5816641319463827e-10}]"
"[""pair_L7+L22_coarse""]",L7+L22,"[7, 22]",1.0,1.0,1.0,,2.0,1.4142135623730951,1.0,False,3113.207571145434,"[14209, 137239, 23422, 23422, 60476]","[16, 16, 16, 21, 16]","[0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021]","[16, 16, 16]","[126.26797485351562, 1823.1155242919922, 360.43941497802734]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 1823.11572265625, 360.4394226074219]", Eight,0.9999589920043945,1.3006764675083105e-05,0.9999589920043945,2.7535321351024322e-05,-11.249999967384623,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999589920043945}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 2.7535321351024322e-05}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.3006764675083105e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043269766247249e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.5108960244324408e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 7.193838413854792e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 4.363283512276439e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.0610688711286684e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 1.2501015778099145e-09}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 9.735801054233661e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 4.5988671204533205e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 4.5988671204533205e-10}]"
"[""pair_L7+L22_coarse""]",L7+L22,"[7, 22]",1.0,1.0,2.0,,3.0,2.23606797749979,2.0,False,4478.06475251701,"[14209, 137239, 23422, 23422, 60476]","[16, 16, 16, 21, 16]","[0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021]","[16, 16, 16]","[126.26797485351562, 3646.2310485839844, 720.8788299560547]","[84.8398208618164, 133.32498168945312, 126.26799011230469, 1784.64599609375, 1673.0087890625, 462.1224670410156, 3646.2314453125, 720.8788452148438]", Eight,0.9999444484710693,2.7534921173355542e-05,0.9999444484710693,2.7534921173355542e-05,-10.49999994496185,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999444484710693}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.7534921173355542e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 2.7534921173355542e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043196438236919e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.510859609117233e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 7.193733608801267e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 3.39807915139545e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.0610388951070036e-09}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 9.735660055909534e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 9.735660055909534e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 4.598800229516087e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 4.598800229516087e-10}]"
